x,y,color
0.028575,1.649662,B
0.010969,0.655129,W
0.692132,1.168861,B
0.809563,1.734432,B
0.20853,0.862028,W
0.466615,0.721322,W
0.255983,1.168548,B
0.291118,0.55677,W
0.409724,0.490936,W
0.733436,1.005385,B
0.243586,0.911646,W
0.965163,1.670453,B
0.614051,1.166618,B
0.430341,1.176806,B
0.47542,0.283182,W
0.718202,1.355147,B
0.0628,1.49029,B
0.012867,1.635401,B
0.505264,1.477472,B
0.432464,0.558655,W
0.010618,0.564477,W
0.795834,1.032528,B
0.435963,1.529778,B
0.096465,0.268359,W
0.292342,0.640597,W
0.053834,1.769289,B
0.291467,1.605601,B
0.567654,0.996133,W
0.428034,0.009392,W
0.269135,0.756462,W
0.174095,1.245785,B
0.486065,1.217316,B
0.18961,1.539103,B
0.727243,0.762912,W
0.538773,0.436472,W
0.78827,0.782087,W
0.111507,1.243683,B
0.448562,1.633033,B
0.754606,0.701362,W
0.830447,1.73837,B
0.384917,0.818688,W
0.608569,0.393479,W
0.366622,0.204027,W
0.087829,0.410145,W
0.751711,1.060571,B
0.262546,0.128993,W
0.393499,1.597643,B
0.698986,0.372749,W
0.909551,0.339052,W
0.485982,0.229836,W
0.589382,0.337746,W
0.468196,0.98468,W
0.133054,1.089439,B
0.271763,1.148528,B
0.009751,1.559854,B
0.613666,1.929914,B
0.155018,0.981774,W
0.426103,0.945992,W
0.051684,1.175903,B
0.944351,0.508589,W
0.696872,1.219349,B
0.168845,0.732013,W
0.301776,0.263004,W
0.126896,0.363033,W
0.07771,1.090952,B
0.56139,0.12392,W
0.169293,0.523727,W
0.076804,0.386386,W
0.668219,1.644254,B
0.345192,1.728474,B
0.953317,0.536107,W
0.137079,1.832243,B
0.064466,0.019767,W
0.266366,0.857486,W
0.358526,0.349751,W
0.539974,1.980139,B
0.917335,1.863132,B
0.338303,1.428467,B
0.660403,1.115267,B
0.104462,1.261612,B
0.723057,1.493394,B
0.523876,0.162807,W
0.734839,1.457123,B
0.876149,1.168575,B
0.169808,1.694275,B
0.158585,0.41538,W
0.251129,1.689499,B
0.362992,0.233544,W
0.822234,1.41699,B
0.562636,1.525848,B
0.369727,0.286617,W
0.647093,0.981642,W
0.684688,0.936023,W
0.014399,1.448223,B
0.546129,1.587299,B
0.549282,1.529898,B
0.455261,0.178476,W
0.085512,1.986461,B
0.361128,0.650784,W
0.201858,0.809042,W
0.555076,0.00531,W
0.512753,0.146834,W
0.29203,0.780398,W
0.43707,1.105806,B
0.13263,0.860471,W
0.62226,1.745361,B
0.547167,0.932745,W
0.345718,0.554944,W
0.877999,0.918471,W
0.100589,0.501069,W
0.750241,1.488983,B
0.334865,0.251506,W
0.719854,0.825565,W
0.851957,0.30376,W
0.775233,1.239491,B
0.017667,0.461059,W
0.497716,1.23789,B
0.641972,1.420759,B
0.633885,1.502418,B
0.124551,0.467775,W
0.868606,1.036666,B
0.339945,0.401405,W
0.219762,1.258262,B
0.993463,0.223559,W
0.810415,0.650434,W
0.520783,1.441617,B
0.685897,0.070496,W
0.290471,0.60152,W
0.135616,1.080738,B
0.441564,0.902484,W
0.605369,0.880307,W
0.181377,1.34613,B
0.38556,1.149342,B
0.121224,0.797343,W
0.158733,1.828241,B
0.943879,1.713085,B
0.698533,0.472678,W
0.269416,0.451227,W
0.341943,1.26663,B
0.90009,1.472396,B
0.65085,0.313152,W
0.46455,0.134655,W
0.996401,0.512255,W
0.018699,1.460455,B
0.751245,0.542709,W
0.022521,0.420791,W
0.416072,0.574235,W
0.714813,0.720962,W
0.400012,1.850088,B
0.744595,0.658393,W
0.228533,0.041881,W
0.980522,0.530915,W
0.144932,0.677138,W
0.614732,1.830989,B
0.070993,0.739544,W
0.1287,0.752869,W
0.551519,0.262534,W
0.666093,1.161066,B
0.675865,0.085341,W
0.292641,1.261939,B
0.157404,0.376961,W
0.534836,1.943335,B
0.013183,1.741394,B
0.878291,1.799937,B
0.802395,1.966705,B
0.766397,0.813338,W
0.912414,0.383271,W
0.99962,1.359799,B
0.569431,1.582801,B
0.186174,1.493562,B
0.534581,0.986404,W
0.248708,1.73699,B
0.774761,0.572424,W
0.949646,1.353296,B
0.579688,1.619907,B
0.045445,1.422422,B
0.224384,0.336728,W
0.004939,1.874513,B
0.689457,0.373607,W
0.812564,0.176999,W
0.207058,0.385633,W
0.522319,1.242299,B
0.607356,1.718516,B
0.271717,1.066644,B
0.571745,0.981028,W
0.090846,1.891998,B
0.704581,0.923284,W
0.49548,1.173107,B
0.61456,1.875187,B
0.300191,0.632985,W
0.886691,0.722808,W
0.709714,1.066372,B
0.030208,1.405399,B
0.838807,1.946035,B
0.937006,0.850426,W
0.80539,0.799429,W
0.034236,0.131135,W
0.784001,1.327829,B
0.986539,0.07189,W
0.32613,1.962433,B
0.314154,0.780637,W
0.814328,1.818902,B
0.154143,1.01221,B
0.976544,1.769474,B
0.679922,1.046024,B
0.648339,0.974304,W
0.869279,0.649825,W
0.795163,1.154613,B
0.580433,1.679779,B
0.52559,1.080043,B
0.946844,1.039581,B
0.125103,1.289842,B
0.990263,1.167113,B
0.065268,1.720934,B
0.895261,1.819919,B
0.710186,1.720713,B
0.792634,1.683683,B
0.227087,0.698253,W
0.909779,1.133044,B
0.879255,1.488646,B
0.069952,0.862997,W
0.471725,1.263953,B
0.922885,0.392599,W
0.558022,0.12334,W
0.291512,1.231879,B
0.341739,0.31147,W
0.123535,1.607339,B
0.647343,0.660435,W
0.72781,0.159256,W
0.664838,0.502756,W
0.535803,0.442786,W
0.096448,1.766253,B
0.779601,1.324751,B
0.000088,0.671295,W
0.972543,0.071496,W
0.816866,1.23635,B
0.472093,0.622889,W
0.306224,0.70248,W
0.830642,1.916156,B
0.126366,1.806179,B
0.069585,0.703656,W
0.11094,0.720222,W
0.756048,1.824123,B
0.280049,0.457968,W
0.031941,0.237629,W
0.691556,1.01523,B
0.729421,1.95029,B
0.121396,1.11759,B
0.507669,1.59414,B
0.433979,0.536658,W
0.686617,1.938927,B
0.509033,0.063601,W
0.881972,1.380293,B
0.230451,1.961717,B
0.614993,0.176132,W
0.539795,0.719271,W
0.912242,0.994144,W
0.87808,1.149222,B
0.560637,1.805186,B
0.069967,1.316093,B
0.442954,1.709266,B
0.999091,0.631707,W
0.515026,1.798658,B
0.004149,0.222035,W
0.275562,0.197499,W
0.570667,0.82934,W
0.686866,0.810341,W
0.641045,0.310889,W
0.412499,1.054637,B
0.842321,0.045787,W
0.637416,0.397219,W
0.722958,0.607042,W
0.90373,1.955764,B
0.500639,0.794573,W
0.30317,0.187715,W
0.615622,1.289653,B
0.909669,1.046168,B
0.803632,1.427102,B
0.826402,0.989769,W
0.729448,1.184177,B
0.866007,0.811522,W
0.400146,1.34079,B
0.049316,0.984676,W
0.779875,0.325573,W
0.0392,1.304574,B
0.904436,0.557984,W
0.802609,1.009801,B
0.148983,1.449632,B
0.10664,0.217369,W
0.794528,1.955833,B
0.687473,1.493499,B
0.824084,1.531044,B
0.992894,0.477667,W
0.751726,0.491528,W
0.10744,1.063041,B
0.8125,0.225091,W
0.459723,0.308043,W
0.76774,1.028747,B
0.640309,1.769294,B
0.959244,1.561092,B
0.23352,1.231405,B
0.531749,0.767702,W
0.615353,1.85837,B
0.070719,0.658992,W
0.270912,1.43569,B
0.336769,0.495301,W
0.303319,0.734947,W
0.635024,0.017028,W
0.190078,1.364116,B
0.583341,1.808924,B
0.131236,1.79407,B
0.738326,1.994999,B
0.26924,0.15844,W
0.859623,0.747704,W
0.997292,0.02701,W
0.532217,1.770919,B
0.184367,1.55134,B
0.24073,1.87154,B
0.271042,1.100802,B
0.529366,0.658098,W
0.675456,1.040411,B
0.173335,1.980435,B
0.096889,1.077854,B
0.739388,1.040006,B
0.680274,0.691688,W
0.393277,1.841572,B
0.131583,1.998474,B
0.175694,1.696674,B
0.067153,0.47571,W
0.852243,1.674351,B
0.097262,1.993003,B
0.258795,0.568128,W
0.181743,0.532918,W
0.217492,1.03942,B
0.948897,1.788555,B
0.529699,1.4339,B
0.998188,0.881482,W
0.058582,0.791348,W
0.270732,0.389015,W
0.601455,1.114241,B
0.041218,1.98159,B
0.586592,0.413309,W
0.716145,0.174621,W
0.820824,0.055581,W
0.37053,0.971547,W
0.050484,1.907311,B
0.134964,1.846395,B
0.936987,1.077215,B
0.623047,1.292124,B
0.081512,1.614638,B
0.991913,1.705277,B
0.717408,0.244962,W
0.167903,0.547774,W
0.394642,1.311819,B
0.115557,1.837535,B
0.669759,1.642335,B
0.370033,1.141166,B
0.012484,1.535287,B
0.841412,0.881372,W
0.691065,0.83538,W
0.183399,1.697448,B
0.876011,1.877164,B
0.741451,0.024771,W
0.041564,1.456354,B
0.222751,0.159732,W
0.561162,1.958981,B
0.431324,1.167394,B
0.507815,0.155859,W
0.360166,0.145344,W
0.401965,1.302779,B
0.234011,0.532843,W
0.853531,0.178875,W
0.82103,0.100127,W
0.952716,1.399772,B
0.71794,0.310263,W
0.740595,0.840632,W
0.227563,0.702378,W
0.10428,0.921955,W
0.795466,1.379684,B
0.980851,1.056878,B
0.733281,1.214313,B
0.997717,1.327777,B
0.00936,1.081088,B
0.141057,0.247884,W
0.148013,0.665701,W
0.526931,0.488883,W
0.10711,1.423513,B
0.790546,1.38556,B
0.978866,0.056073,W
0.228449,1.603636,B
0.861607,0.359562,W
0.905585,0.665822,W
0.824365,0.362136,W
0.996148,1.803796,B
0.053226,1.191438,B
0.904404,1.882084,B
0.295505,1.888705,B
0.338538,1.135163,B
0.694694,0.821971,W
0.069249,0.668678,W
0.226223,0.59913,W
0.278644,1.061061,B
0.452059,0.324976,W
0.193467,0.915462,W
0.302512,1.20916,B
0.961457,1.465652,B
0.924395,0.325421,W
0.343628,0.547796,W
0.441817,1.306143,B
0.309308,1.381995,B
0.965253,0.713659,W
0.254089,1.69126,B
0.535902,1.941139,B
0.59089,0.673063,W
0.739966,1.942158,B
0.305921,0.250646,W
0.008627,0.070698,W
0.698552,1.870105,B
0.750167,0.304788,W
0.837605,0.916133,W
0.510577,0.778364,W
0.217768,1.862936,B
0.471644,0.151784,W
0.04887,0.042231,W
0.423543,0.23632,W
0.856505,1.193021,B
0.815834,1.56085,B
0.220292,0.995757,W
0.851523,0.261595,W
0.030627,1.893316,B
0.789097,1.818936,B
0.572449,1.173238,B
0.875913,0.124441,W
0.888594,0.929566,W
0.19806,1.909642,B
0.428325,0.847409,W
0.626369,0.927643,W
0.596924,1.675941,B
0.482455,1.765926,B
0.008956,1.109391,B
0.927765,1.915509,B
0.63482,0.210494,W
0.94259,1.250095,B
0.107366,1.461302,B
0.625933,0.758179,W
0.83979,1.247881,B
0.350568,0.469398,W
0.231753,0.667612,W
0.309005,1.047156,B
0.191913,1.840161,B
0.218158,1.434545,B
0.463907,1.432368,B
0.14169,1.800281,B
0.978178,0.043209,W
0.880146,1.704106,B
0.046636,1.77464,B
